task,algo1,algo2,test,alpha,epsilon,target_n,power,se
Hopper-v5,SAC,DDPG,Ranked t-test,0.05,2.0,10,0.956,0.006485676526007139
Hopper-v5,SAC,DDPG,bootstrap,0.05,2.0,10,1.0,0.0
Hopper-v5,SAC,DDPG,permutation,0.05,2.0,10,0.997,0.0017294507798720387
Hopper-v5,SAC,DDPG,t-test,0.05,2.0,20,1.0,0.0
Hopper-v5,SAC,DDPG,Welch t-test,0.05,2.0,20,1.0,0.0
Hopper-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,20,1.0,0.0
Hopper-v5,SAC,DDPG,Ranked t-test,0.05,2.0,20,0.997,0.0017294507798720387
Hopper-v5,SAC,DDPG,bootstrap,0.05,2.0,20,1.0,0.0
Hopper-v5,SAC,DDPG,permutation,0.05,2.0,20,1.0,0.0
Hopper-v5,SAC,DDPG,t-test,0.05,2.0,30,1.0,0.0
Hopper-v5,SAC,DDPG,Welch t-test,0.05,2.0,30,1.0,0.0
Hopper-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,30,1.0,0.0
Hopper-v5,SAC,DDPG,Ranked t-test,0.05,2.0,30,1.0,0.0
Hopper-v5,SAC,DDPG,bootstrap,0.05,2.0,30,1.0,0.0
Hopper-v5,SAC,DDPG,permutation,0.05,2.0,30,1.0,0.0
Hopper-v5,SAC,DDPG,t-test,0.01,0.5,2,0.021,0.004534203347888138
Hopper-v5,SAC,DDPG,Welch t-test,0.01,0.5,2,0.007,0.0026364749192814255
Hopper-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,2,0.0,0.0
Hopper-v5,SAC,DDPG,Ranked t-test,0.01,0.5,2,0.001,0.0009994998749374609
Hopper-v5,SAC,DDPG,bootstrap,0.01,0.5,2,0.388,0.015409607392792329
Hopper-v5,SAC,DDPG,permutation,0.01,0.5,2,0.403,0.01551099609954177
Hopper-v5,SAC,DDPG,t-test,0.01,0.5,3,0.01,0.003146426544510455
Hopper-v5,SAC,DDPG,Welch t-test,0.01,0.5,3,0.006,0.002442130217658346
Hopper-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,3,0.0,0.0
Hopper-v5,SAC,DDPG,Ranked t-test,0.01,0.5,3,0.0,0.0
Hopper-v5,SAC,DDPG,bootstrap,0.01,0.5,3,0.165,0.011737759581794134
Hopper-v5,SAC,DDPG,permutation,0.01,0.5,3,0.134,0.010772372069326236
Hopper-v5,SAC,DDPG,t-test,0.01,0.5,5,0.017,0.004087909000944126
Hopper-v5,SAC,DDPG,Welch t-test,0.01,0.5,5,0.009,0.002986469487538756
Hopper-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,5,0.036,0.005891010100144117
Hopper-v5,SAC,DDPG,Ranked t-test,0.01,0.5,5,0.067,0.007906389820898032
Hopper-v5,SAC,DDPG,bootstrap,0.01,0.5,5,0.115,0.010088359628799918
Hopper-v5,SAC,DDPG,permutation,0.01,0.5,5,0.025,0.0049371044145328745
Hopper-v5,SAC,DDPG,t-test,0.01,0.5,10,0.027,0.00512552436341883
Hopper-v5,SAC,DDPG,Welch t-test,0.01,0.5,10,0.02,0.004427188724235731
Hopper-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,10,0.108,0.009815090422405696
Hopper-v5,SAC,DDPG,Ranked t-test,0.01,0.5,10,0.139,0.010939789760319894
Hopper-v5,SAC,DDPG,bootstrap,0.01,0.5,10,0.144,0.011102432165971562
Hopper-v5,SAC,DDPG,permutation,0.01,0.5,10,0.05,0.006892024376045111
Hopper-v5,SAC,DDPG,t-test,0.01,0.5,20,0.118,0.01020176455325254
Hopper-v5,SAC,DDPG,Welch t-test,0.01,0.5,20,0.111,0.00993373041711924
Hopper-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,20,0.287,0.01430492922037715
Hopper-v5,SAC,DDPG,Ranked t-test,0.01,0.5,20,0.339,0.014969268519202935
Hopper-v5,SAC,DDPG,bootstrap,0.01,0.5,20,0.2,0.01264911064067352
Hopper-v5,SAC,DDPG,permutation,0.01,0.5,20,0.121,0.010313049985334114
Hopper-v5,SAC,DDPG,t-test,0.01,0.5,30,0.256,0.013800869537822608
Hopper-v5,SAC,DDPG,Welch t-test,0.01,0.5,30,0.211,0.012902674141432851
Hopper-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,30,0.502,0.01581126180922952
Hopper-v5,SAC,DDPG,Ranked t-test,0.01,0.5,30,0.54,0.015760710643876435
Hopper-v5,SAC,DDPG,bootstrap,0.01,0.5,30,0.298,0.014463609508003178
Hopper-v5,SAC,DDPG,permutation,0.01,0.5,30,0.211,0.012902674141432851
Hopper-v5,SAC,DDPG,t-test,0.01,1.0,2,0.034,0.005730968504537431
Hopper-v5,SAC,DDPG,Welch t-test,0.01,1.0,2,0.01,0.003146426544510455
Hopper-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,2,0.0,0.0
Hopper-v5,SAC,DDPG,Ranked t-test,0.01,1.0,2,0.0,0.0
Hopper-v5,SAC,DDPG,bootstrap,0.01,1.0,2,0.541,0.015758140753274162
Hopper-v5,SAC,DDPG,permutation,0.01,1.0,2,0.532,0.01577897335063343
Hopper-v5,SAC,DDPG,t-test,0.01,1.0,3,0.03,0.005394441583704471
Hopper-v5,SAC,DDPG,Welch t-test,0.01,1.0,3,0.02,0.004427188724235731
Hopper-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,3,0.0,0.0
Hopper-v5,SAC,DDPG,Ranked t-test,0.01,1.0,3,0.002,0.0014127986409959489
Hopper-v5,SAC,DDPG,bootstrap,0.01,1.0,3,0.362,0.015197236590906913
Hopper-v5,SAC,DDPG,permutation,0.01,1.0,3,0.278,0.01416742743055351
Hopper-v5,SAC,DDPG,t-test,0.01,1.0,5,0.064,0.007739767438366608
Hopper-v5,SAC,DDPG,Welch t-test,0.01,1.0,5,0.038,0.006046155803483731
Hopper-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,5,0.119,0.010239091756596383
Hopper-v5,SAC,DDPG,Ranked t-test,0.01,1.0,5,0.215,0.012991343271578963
Hopper-v5,SAC,DDPG,bootstrap,0.01,1.0,5,0.34,0.014979986648859203
Hopper-v5,SAC,DDPG,permutation,0.01,1.0,5,0.145,0.01113440613593738
Hopper-v5,SAC,DDPG,t-test,0.01,1.0,10,0.262,0.013905250806799567
Hopper-v5,SAC,DDPG,Welch t-test,0.01,1.0,10,0.253,0.013747399754135324
Hopper-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,10,0.385,0.015387494922826133
Hopper-v5,SAC,DDPG,Ranked t-test,0.01,1.0,10,0.481,0.01579996835439869
Hopper-v5,SAC,DDPG,bootstrap,0.01,1.0,10,0.472,0.015786576576319513
Hopper-v5,SAC,DDPG,permutation,0.01,1.0,10,0.268,0.014006284303840188
Hopper-v5,SAC,DDPG,t-test,0.01,1.0,20,0.69,0.014625320509308506
Hopper-v5,SAC,DDPG,Welch t-test,0.01,1.0,20,0.7,0.014491376746189439
Hopper-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,20,0.855,0.011134406135937382
Hopper-v5,SAC,DDPG,Ranked t-test,0.01,1.0,20,0.848,0.011353237423748348
Hopper-v5,SAC,DDPG,bootstrap,0.01,1.0,20,0.815,0.012279047194306243
Hopper-v5,SAC,DDPG,permutation,0.01,1.0,20,0.701,0.014477534320456644
Hopper-v5,SAC,DDPG,t-test,0.01,1.0,30,0.922,0.008480330182251158
Hopper-v5,SAC,DDPG,Welch t-test,0.01,1.0,30,0.893,0.009775019181566856
Hopper-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,30,0.967,0.005648982209212561
Hopper-v5,SAC,DDPG,Ranked t-test,0.01,1.0,30,0.985,0.0038438262187565153
Hopper-v5,SAC,DDPG,bootstrap,0.01,1.0,30,0.959,0.006270486424512857
Hopper-v5,SAC,DDPG,permutation,0.01,1.0,30,0.913,0.008912407082264588
Hopper-v5,SAC,DDPG,t-test,0.01,2.0,2,0.074,0.00827792244467173
Hopper-v5,SAC,DDPG,Welch t-test,0.01,2.0,2,0.039,0.006122009474020765
Hopper-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,2,0.0,0.0
Hopper-v5,SAC,DDPG,Ranked t-test,0.01,2.0,2,0.0,0.0
Hopper-v5,SAC,DDPG,bootstrap,0.01,2.0,2,0.789,0.012902674141432851
Hopper-v5,SAC,DDPG,permutation,0.01,2.0,2,0.813,0.012330085157856779
Hopper-v5,SAC,DDPG,t-test,0.01,2.0,3,0.165,0.011737759581794134
Hopper-v5,SAC,DDPG,Welch t-test,0.01,2.0,3,0.071,0.008121514637061242
Hopper-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,3,0.0,0.0
Hopper-v5,SAC,DDPG,Ranked t-test,0.01,2.0,3,0.0,0.0
Hopper-v5,SAC,DDPG,bootstrap,0.01,2.0,3,0.715,0.014274978108564651
Hopper-v5,SAC,DDPG,permutation,0.01,2.0,3,0.625,0.015309310892394862
Hopper-v5,SAC,DDPG,t-test,0.01,2.0,5,0.459,0.015758140753274162
Hopper-v5,SAC,DDPG,Welch t-test,0.01,2.0,5,0.394,0.015451990163082553
Hopper-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,5,0.347,0.01505293991218991
Hopper-v5,SAC,DDPG,Ranked t-test,0.01,2.0,5,0.514,0.015805189021330938
Hopper-v5,SAC,DDPG,bootstrap,0.01,2.0,5,0.887,0.010011543337567888
Hopper-v5,SAC,DDPG,permutation,0.01,2.0,5,0.521,0.015797436500901024
Hopper-v5,SAC,DDPG,t-test,0.01,2.0,10,0.97,0.0053944415837044735
Hopper-v5,SAC,DDPG,Welch t-test,0.01,2.0,10,0.966,0.005730968504537434
Hopper-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,10,0.802,0.012601428490452976
Hopper-v5,SAC,DDPG,Ranked t-test,0.01,2.0,10,0.847,0.011383804285035824
Hopper-v5,SAC,DDPG,bootstrap,0.01,2.0,10,1.0,0.0
Hopper-v5,SAC,DDPG,permutation,0.01,2.0,10,0.975,0.004937104414532877
Hopper-v5,SAC,DDPG,t-test,0.01,2.0,20,1.0,0.0
Hopper-v5,SAC,DDPG,Welch t-test,0.01,2.0,20,1.0,0.0
Hopper-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,20,0.995,0.002230470802319547
Hopper-v5,SAC,DDPG,Ranked t-test,0.01,2.0,20,0.994,0.002442130217658347
Hopper-v5,SAC,DDPG,bootstrap,0.01,2.0,20,1.0,0.0
Hopper-v5,SAC,DDPG,permutation,0.01,2.0,20,1.0,0.0
Hopper-v5,SAC,DDPG,t-test,0.01,2.0,30,1.0,0.0
Hopper-v5,SAC,DDPG,Welch t-test,0.01,2.0,30,1.0,0.0
Hopper-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,30,1.0,0.0
Hopper-v5,SAC,DDPG,Ranked t-test,0.01,2.0,30,1.0,0.0
Hopper-v5,SAC,DDPG,bootstrap,0.01,2.0,30,1.0,0.0
Hopper-v5,SAC,DDPG,permutation,0.01,2.0,30,1.0,0.0
Hopper-v5,SAC,PPO,t-test,0.05,0.5,2,0.126,0.010493998284733994
Hopper-v5,SAC,PPO,Welch t-test,0.05,0.5,2,0.09,0.009049861877399014
Hopper-v5,SAC,PPO,Mann-Whitney,0.05,0.5,2,0.0,0.0
Hopper-v5,SAC,PPO,Ranked t-test,0.05,0.5,2,0.001,0.0009994998749374609
Hopper-v5,SAC,PPO,bootstrap,0.05,0.5,2,0.476,0.01579316307773715
Hopper-v5,SAC,PPO,permutation,0.05,0.5,2,0.474,0.01578999683343857
Hopper-v5,SAC,PPO,t-test,0.05,0.5,3,0.107,0.009775019181566858
Hopper-v5,SAC,PPO,Welch t-test,0.05,0.5,3,0.082,0.008676174272108648
Hopper-v5,SAC,PPO,Mann-Whitney,0.05,0.5,3,0.0,0.0
Hopper-v5,SAC,PPO,Ranked t-test,0.05,0.5,3,0.198,0.012601428490452978
Hopper-v5,SAC,PPO,bootstrap,0.05,0.5,3,0.313,0.014663935351739656
Hopper-v5,SAC,PPO,permutation,0.05,0.5,3,0.242,0.013543854695026818
Hopper-v5,SAC,PPO,t-test,0.05,0.5,5,0.128,0.010564847372300274
Hopper-v5,SAC,PPO,Welch t-test,0.05,0.5,5,0.111,0.00993373041711924
Hopper-v5,SAC,PPO,Mann-Whitney,0.05,0.5,5,0.092,0.00913980306133562
Hopper-v5,SAC,PPO,Ranked t-test,0.05,0.5,5,0.129,0.010599952830083727
Hopper-v5,SAC,PPO,bootstrap,0.05,0.5,5,0.207,0.012812142677944232
Hopper-v5,SAC,PPO,permutation,0.05,0.5,5,0.153,0.011383804285035824
Hopper-v5,SAC,PPO,t-test,0.05,0.5,10,0.179,0.01212266472356635
Hopper-v5,SAC,PPO,Welch t-test,0.05,0.5,10,0.186,0.012304633273690036
Hopper-v5,SAC,PPO,Mann-Whitney,0.05,0.5,10,0.193,0.012480024038438387
Hopper-v5,SAC,PPO,Ranked t-test,0.05,0.5,10,0.21,0.01288021738946979
Hopper-v5,SAC,PPO,bootstrap,0.05,0.5,10,0.251,0.013711272734505722
Hopper-v5,SAC,PPO,permutation,0.05,0.5,10,0.2,0.01264911064067352
Hopper-v5,SAC,PPO,t-test,0.05,0.5,20,0.298,0.014463609508003178
Hopper-v5,SAC,PPO,Welch t-test,0.05,0.5,20,0.34,0.014979986648859203
Hopper-v5,SAC,PPO,Mann-Whitney,0.05,0.5,20,0.37,0.015267612779999367
Hopper-v5,SAC,PPO,Ranked t-test,0.05,0.5,20,0.387,0.015402305022301045
Hopper-v5,SAC,PPO,bootstrap,0.05,0.5,20,0.402,0.015504708962118573
Hopper-v5,SAC,PPO,permutation,0.05,0.5,20,0.338,0.014958475858188226
Hopper-v5,SAC,PPO,t-test,0.05,0.5,30,0.501,0.015811356678033673
Hopper-v5,SAC,PPO,Welch t-test,0.05,0.5,30,0.467,0.015776913513105152
Hopper-v5,SAC,PPO,Mann-Whitney,0.05,0.5,30,0.539,0.015763216676808068
Hopper-v5,SAC,PPO,Ranked t-test,0.05,0.5,30,0.539,0.015763216676808068
Hopper-v5,SAC,PPO,bootstrap,0.05,0.5,30,0.519,0.01579996835439869
Hopper-v5,SAC,PPO,permutation,0.05,0.5,30,0.477,0.01579465099329517
Hopper-v5,SAC,PPO,t-test,0.05,1.0,2,0.184,0.012253326079069307
Hopper-v5,SAC,PPO,Welch t-test,0.05,1.0,2,0.14,0.010972693379476163
Hopper-v5,SAC,PPO,Mann-Whitney,0.05,1.0,2,0.0,0.0
Hopper-v5,SAC,PPO,Ranked t-test,0.05,1.0,2,0.0,0.0
Hopper-v5,SAC,PPO,bootstrap,0.05,1.0,2,0.521,0.015797436500901024
Hopper-v5,SAC,PPO,permutation,0.05,1.0,2,0.534,0.01577479001445027
Hopper-v5,SAC,PPO,t-test,0.05,1.0,3,0.204,0.01274299807737567
Hopper-v5,SAC,PPO,Welch t-test,0.05,1.0,3,0.138,0.01090669519148674
Hopper-v5,SAC,PPO,Mann-Whitney,0.05,1.0,3,0.0,0.0
Hopper-v5,SAC,PPO,Ranked t-test,0.05,1.0,3,0.269,0.014022802858202064
Hopper-v5,SAC,PPO,bootstrap,0.05,1.0,3,0.426,0.015637263187655313
Hopper-v5,SAC,PPO,permutation,0.05,1.0,3,0.314,0.01467664811869522
Hopper-v5,SAC,PPO,t-test,0.05,1.0,5,0.288,0.014319776534569246
Hopper-v5,SAC,PPO,Welch t-test,0.05,1.0,5,0.259,0.013853483316480371
Hopper-v5,SAC,PPO,Mann-Whitney,0.05,1.0,5,0.149,0.01126050620531777
Hopper-v5,SAC,PPO,Ranked t-test,0.05,1.0,5,0.194,0.012504559168559283
Hopper-v5,SAC,PPO,bootstrap,0.05,1.0,5,0.463,0.015768037290671277
Hopper-v5,SAC,PPO,permutation,0.05,1.0,5,0.335,0.014925649064613574
Hopper-v5,SAC,PPO,t-test,0.05,1.0,10,0.556,0.015711906313366306
Hopper-v5,SAC,PPO,Welch t-test,0.05,1.0,10,0.549,0.01573527883451704
Hopper-v5,SAC,PPO,Mann-Whitney,0.05,1.0,10,0.345,0.015032464867745409
Hopper-v5,SAC,PPO,Ranked t-test,0.05,1.0,10,0.381,0.015357050498061143
Hopper-v5,SAC,PPO,bootstrap,0.05,1.0,10,0.655,0.015032464867745409
Hopper-v5,SAC,PPO,permutation,0.05,1.0,10,0.557,0.015708309902723462
Hopper-v5,SAC,PPO,t-test,0.05,1.0,20,0.883,0.010164201887015036
Hopper-v5,SAC,PPO,Welch t-test,0.05,1.0,20,0.889,0.00993373041711924
Hopper-v5,SAC,PPO,Mann-Whitney,0.05,1.0,20,0.633,0.015241751867813621
Hopper-v5,SAC,PPO,Ranked t-test,0.05,1.0,20,0.621,0.015341414537127925
Hopper-v5,SAC,PPO,bootstrap,0.05,1.0,20,0.897,0.009612023720320294
Hopper-v5,SAC,PPO,permutation,0.05,1.0,20,0.866,0.010772372069326236
Hopper-v5,SAC,PPO,t-test,0.05,1.0,30,0.97,0.0053944415837044735
Hopper-v5,SAC,PPO,Welch t-test,0.05,1.0,30,0.975,0.004937104414532877
Hopper-v5,SAC,PPO,Mann-Whitney,0.05,1.0,30,0.799,0.01267276607532862
Hopper-v5,SAC,PPO,Ranked t-test,0.05,1.0,30,0.8,0.012649110640673518
Hopper-v5,SAC,PPO,bootstrap,0.05,1.0,30,0.979,0.00453420334788814
Hopper-v5,SAC,PPO,permutation,0.05,1.0,30,0.972,0.005216895628628201
Hopper-v5,SAC,PPO,t-test,0.05,2.0,2,0.31,0.014625320509308504
Hopper-v5,SAC,PPO,Welch t-test,0.05,2.0,2,0.195,0.012528966437819204
Hopper-v5,SAC,PPO,Mann-Whitney,0.05,2.0,2,0.0,0.0
Hopper-v5,SAC,PPO,Ranked t-test,0.05,2.0,2,0.0,0.0
Hopper-v5,SAC,PPO,bootstrap,0.05,2.0,2,0.806,0.012504559168559281
Hopper-v5,SAC,PPO,permutation,0.05,2.0,2,0.799,0.01267276607532862
Hopper-v5,SAC,PPO,t-test,0.05,2.0,3,0.446,0.01571890581433708
Hopper-v5,SAC,PPO,Welch t-test,0.05,2.0,3,0.278,0.01416742743055351
Hopper-v5,SAC,PPO,Mann-Whitney,0.05,2.0,3,0.0,0.0
Hopper-v5,SAC,PPO,Ranked t-test,0.05,2.0,3,0.373,0.015292841462592882
Hopper-v5,SAC,PPO,bootstrap,0.05,2.0,3,0.811,0.012380589646701
Hopper-v5,SAC,PPO,permutation,0.05,2.0,3,0.655,0.015032464867745409
Hopper-v5,SAC,PPO,t-test,0.05,2.0,5,0.795,0.012766166221697099
Hopper-v5,SAC,PPO,Welch t-test,0.05,2.0,5,0.764,0.013427732496590778
Hopper-v5,SAC,PPO,Mann-Whitney,0.05,2.0,5,0.271,0.014055568291606
Hopper-v5,SAC,PPO,Ranked t-test,0.05,2.0,5,0.352,0.015102847413650183
Hopper-v5,SAC,PPO,bootstrap,0.05,2.0,5,0.946,0.0071473071852271785
Hopper-v5,SAC,PPO,permutation,0.05,2.0,5,0.799,0.01267276607532862
Hopper-v5,SAC,PPO,t-test,0.05,2.0,10,0.994,0.002442130217658347
Hopper-v5,SAC,PPO,Welch t-test,0.05,2.0,10,0.992,0.0028170906978654425
Hopper-v5,SAC,PPO,Mann-Whitney,0.05,2.0,10,0.602,0.015478888849009803
Hopper-v5,SAC,PPO,Ranked t-test,0.05,2.0,10,0.63,0.015267612779999367
Hopper-v5,SAC,PPO,bootstrap,0.05,2.0,10,0.998,0.0014127986409959495
Hopper-v5,SAC,PPO,permutation,0.05,2.0,10,0.995,0.002230470802319547
Hopper-v5,SAC,PPO,t-test,0.05,2.0,20,1.0,0.0
Hopper-v5,SAC,PPO,Welch t-test,0.05,2.0,20,1.0,0.0
Hopper-v5,SAC,PPO,Mann-Whitney,0.05,2.0,20,0.894,0.009734680272099335
Hopper-v5,SAC,PPO,Ranked t-test,0.05,2.0,20,0.914,0.008865889690267975
Hopper-v5,SAC,PPO,bootstrap,0.05,2.0,20,1.0,0.0
Hopper-v5,SAC,PPO,permutation,0.05,2.0,20,1.0,0.0
Hopper-v5,SAC,PPO,t-test,0.05,2.0,30,1.0,0.0
Hopper-v5,SAC,PPO,Welch t-test,0.05,2.0,30,1.0,0.0
Hopper-v5,SAC,PPO,Mann-Whitney,0.05,2.0,30,0.971,0.005306505441436956
Hopper-v5,SAC,PPO,Ranked t-test,0.05,2.0,30,0.987,0.0035820385257559714
Hopper-v5,SAC,PPO,bootstrap,0.05,2.0,30,1.0,0.0
Hopper-v5,SAC,PPO,permutation,0.05,2.0,30,1.0,0.0
Hopper-v5,SAC,PPO,t-test,0.01,0.5,2,0.042,0.0063431853196954605
Hopper-v5,SAC,PPO,Welch t-test,0.01,0.5,2,0.028,0.005216895628628198
Hopper-v5,SAC,PPO,Mann-Whitney,0.01,0.5,2,0.0,0.0
Hopper-v5,SAC,PPO,Ranked t-test,0.01,0.5,2,0.0,0.0
Hopper-v5,SAC,PPO,bootstrap,0.01,0.5,2,0.475,0.015791611697353755
Hopper-v5,SAC,PPO,permutation,0.01,0.5,2,0.474,0.01578999683343857
Hopper-v5,SAC,PPO,t-test,0.01,0.5,3,0.061,0.0075682891065286355
Hopper-v5,SAC,PPO,Welch t-test,0.01,0.5,3,0.049,0.006826346021115542
Hopper-v5,SAC,PPO,Mann-Whitney,0.01,0.5,3,0.0,0.0
Hopper-v5,SAC,PPO,Ranked t-test,0.01,0.5,3,0.0,0.0
Hopper-v5,SAC,PPO,bootstrap,0.01,0.5,3,0.274,0.014104041973845655
Hopper-v5,SAC,PPO,permutation,0.01,0.5,3,0.194,0.012504559168559283
Hopper-v5,SAC,PPO,t-test,0.01,0.5,5,0.045,0.0065555320150236475
Hopper-v5,SAC,PPO,Welch t-test,0.01,0.5,5,0.026,0.0050322956987840055
Hopper-v5,SAC,PPO,Mann-Whitney,0.01,0.5,5,0.021,0.004534203347888138
Hopper-v5,SAC,PPO,Ranked t-test,0.01,0.5,5,0.056,0.007270763371201128
Hopper-v5,SAC,PPO,bootstrap,0.01,0.5,5,0.154,0.011414201680362931
Hopper-v5,SAC,PPO,permutation,0.01,0.5,5,0.07,0.008068457101577725
Hopper-v5,SAC,PPO,t-test,0.01,0.5,10,0.052,0.007021111023192838
Hopper-v5,SAC,PPO,Welch t-test,0.01,0.5,10,0.044,0.006485676526007136
Hopper-v5,SAC,PPO,Mann-Whitney,0.01,0.5,10,0.064,0.007739767438366608
Hopper-v5,SAC,PPO,Ranked t-test,0.01,0.5,10,0.087,0.00891240708226459
Hopper-v5,SAC,PPO,bootstrap,0.01,0.5,10,0.135,0.010806248192596726
Hopper-v5,SAC,PPO,permutation,0.01,0.5,10,0.067,0.007906389820898032
Hopper-v5,SAC,PPO,t-test,0.01,0.5,20,0.142,0.011037934589405754
Hopper-v5,SAC,PPO,Welch t-test,0.01,0.5,20,0.138,0.01090669519148674
Hopper-v5,SAC,PPO,Mann-Whitney,0.01,0.5,20,0.185,0.012279047194306243
Hopper-v5,SAC,PPO,Ranked t-test,0.01,0.5,20,0.22,0.013099618315050252
Hopper-v5,SAC,PPO,bootstrap,0.01,0.5,20,0.223,0.01316324428095141
Hopper-v5,SAC,PPO,permutation,0.01,0.5,20,0.139,0.010939789760319894
Hopper-v5,SAC,PPO,t-test,0.01,0.5,30,0.231,0.013328128150644412
Hopper-v5,SAC,PPO,Welch t-test,0.01,0.5,30,0.258,0.013836039895866157
Hopper-v5,SAC,PPO,Mann-Whitney,0.01,0.5,30,0.288,0.014319776534569246
Hopper-v5,SAC,PPO,Ranked t-test,0.01,0.5,30,0.32,0.014751271131668619
Hopper-v5,SAC,PPO,bootstrap,0.01,0.5,30,0.313,0.014663935351739656
Hopper-v5,SAC,PPO,permutation,0.01,0.5,30,0.24,0.013505554412907307
Hopper-v5,SAC,PPO,t-test,0.01,1.0,2,0.068,0.007960904471226871
Hopper-v5,SAC,PPO,Welch t-test,0.01,1.0,2,0.031,0.0054807846153630225
Hopper-v5,SAC,PPO,Mann-Whitney,0.01,1.0,2,0.0,0.0
Hopper-v5,SAC,PPO,Ranked t-test,0.01,1.0,2,0.0,0.0
Hopper-v5,SAC,PPO,bootstrap,0.01,1.0,2,0.534,0.01577479001445027
Hopper-v5,SAC,PPO,permutation,0.01,1.0,2,0.551,0.015728922404284407
Hopper-v5,SAC,PPO,t-test,0.01,1.0,3,0.095,0.00927227048785787
Hopper-v5,SAC,PPO,Welch t-test,0.01,1.0,3,0.062,0.007626008130076967
Hopper-v5,SAC,PPO,Mann-Whitney,0.01,1.0,3,0.0,0.0
Hopper-v5,SAC,PPO,Ranked t-test,0.01,1.0,3,0.0,0.0
Hopper-v5,SAC,PPO,bootstrap,0.01,1.0,3,0.357,0.015150940564862632
Hopper-v5,SAC,PPO,permutation,0.01,1.0,3,0.309,0.014612289348353324
Hopper-v5,SAC,PPO,t-test,0.01,1.0,5,0.116,0.010126401137620413
Hopper-v5,SAC,PPO,Welch t-test,0.01,1.0,5,0.053,0.00708456067798138
Hopper-v5,SAC,PPO,Mann-Whitney,0.01,1.0,5,0.06,0.007509993342207435
Hopper-v5,SAC,PPO,Ranked t-test,0.01,1.0,5,0.115,0.010088359628799918
Hopper-v5,SAC,PPO,bootstrap,0.01,1.0,5,0.302,0.014518815378673288
Hopper-v5,SAC,PPO,permutation,0.01,1.0,5,0.131,0.010669536072388528
Hopper-v5,SAC,PPO,t-test,0.01,1.0,10,0.281,0.014214042352547005
Hopper-v5,SAC,PPO,Welch t-test,0.01,1.0,10,0.271,0.014055568291606
Hopper-v5,SAC,PPO,Mann-Whitney,0.01,1.0,10,0.131,0.010669536072388528
Hopper-v5,SAC,PPO,Ranked t-test,0.01,1.0,10,0.195,0.012528966437819204
Hopper-v5,SAC,PPO,bootstrap,0.01,1.0,10,0.46,0.015760710643876435
Hopper-v5,SAC,PPO,permutation,0.01,1.0,10,0.294,0.014407081592050487
Hopper-v5,SAC,PPO,t-test,0.01,1.0,20,0.685,0.014689281806814109
Hopper-v5,SAC,PPO,Welch t-test,0.01,1.0,20,0.681,0.01473902981881779
Hopper-v5,SAC,PPO,Mann-Whitney,0.01,1.0,20,0.395,0.015458816254810716
Hopper-v5,SAC,PPO,Ranked t-test,0.01,1.0,20,0.423,0.015622771841129857
Hopper-v5,SAC,PPO,bootstrap,0.01,1.0,20,0.758,0.013543854695026818
Hopper-v5,SAC,PPO,permutation,0.01,1.0,20,0.656,0.015022117027902558
Hopper-v5,SAC,PPO,t-test,0.01,1.0,30,0.876,0.010422283818818216
Hopper-v5,SAC,PPO,Welch t-test,0.01,1.0,30,0.906,0.009228434320078352
Hopper-v5,SAC,PPO,Mann-Whitney,0.01,1.0,30,0.606,0.015451990163082553
Hopper-v5,SAC,PPO,Ranked t-test,0.01,1.0,30,0.615,0.015387494922826133
Hopper-v5,SAC,PPO,bootstrap,0.01,1.0,30,0.914,0.008865889690267975
Hopper-v5,SAC,PPO,permutation,0.01,1.0,30,0.88,0.010276186062932104
Hopper-v5,SAC,PPO,t-test,0.01,2.0,2,0.137,0.010873407929439602
Hopper-v5,SAC,PPO,Welch t-test,0.01,2.0,2,0.058,0.007391616873188166
Hopper-v5,SAC,PPO,Mann-Whitney,0.01,2.0,2,0.0,0.0
Hopper-v5,SAC,PPO,Ranked t-test,0.01,2.0,2,0.0,0.0
Hopper-v5,SAC,PPO,bootstrap,0.01,2.0,2,0.79,0.01288021738946979
Hopper-v5,SAC,PPO,permutation,0.01,2.0,2,0.783,0.013034991369387246
Hopper-v5,SAC,PPO,t-test,0.01,2.0,3,0.17,0.011878552100319299
Hopper-v5,SAC,PPO,Welch t-test,0.01,2.0,3,0.13,0.010634848376916336
